session_id,target
1,1.5343931095342065e-05
2,2.325541043133811e-06
3,0.00017002174962856494
4,8.507396106069324e-07
5,1.05297079721968e-05
6,1.66407067982668e-05
7,8.356322507694525e-06
8,4.4941810062171666e-06
9,8.652353309619802e-05
10,0.0004760220511978007
11,4.284441539530754e-05
12,1.9366577037379468e-05
13,7.82554607684276e-05
14,0.0001049926793722571
15,5.762661625560816e-06
16,0.004003078725530351
17,6.2347019334090685e-06
18,9.091531236949749e-07
19,0.0006930586760619428
20,1.1865743312847362e-06
21,0.00015536134485388687
22,3.0309048762391246e-06
23,2.3217045939782927e-05
24,8.156155401516765e-06
25,0.0018389102396913282
26,4.903615073694462e-06
27,5.440439678418727e-05
28,7.755419310781678e-06
29,0.00023115601934080591
30,0.0017803645551531938
31,0.0017126918616909015
32,0.002884675223060555
33,9.645486909227916e-05
34,1.7769135980059575e-06
35,0.0003138798090989256
36,5.548294090415051e-05
37,3.75936887198401e-06
38,5.571031267942218e-06
39,7.528087794698403e-05
40,5.3703492458018665e-06
41,0.0007698549877480089
42,3.0685001855683033e-06
43,2.6763683449730232e-05
44,0.00010892034218208995
45,0.07336491950653976
46,2.4062714735211717e-06
47,1.0185389450134654e-05
48,8.141866908041181e-05
49,3.82208755504788e-06
50,1.3407417655973281e-05
51,1.2011714191399036e-05
52,0.00022837491262711198
53,0.0001703549987914093
54,5.952778533424698e-06
55,0.016595955951805647
56,2.5336484125366395e-06
57,3.246139597370828e-06
58,5.167848180575355e-06
59,4.396651081330946e-05
60,6.35253046141206e-05
61,1.3859985937499e-05
62,8.970531022153408e-07
63,4.231938218941519e-05
64,0.0002834318283666709
65,4.35609938335809e-06
66,6.642158416642329e-07
67,1.2495815914429151e-06
68,0.0008648967924757779
69,0.01316131834206913
70,9.13879670228009e-06
71,0.0008211207658202432
72,2.5537814572875992e-05
73,8.431114831788946e-06
74,5.2237969448436946e-06
75,5.0453192078819406e-06
76,8.343213334117422e-06
77,0.00026646783944910294
78,3.2649235742529986e-06
79,0.001383172918726686
80,5.791092243328314e-07
81,3.7240863201521156e-05
82,2.0892413982756744e-06
83,8.716940500563113e-06
84,0.9998703353182049
85,2.0759414202449336e-05
86,7.220228764458433e-06
87,5.233560101283503e-06
88,6.0612382001838055e-05
89,2.442308611569276e-05
90,0.0005568815461351492
91,9.235183105807354e-06
92,6.325935799074719e-06
93,2.4378417524369173e-05
94,6.905001000716162e-06
95,8.014537056912568e-06
96,4.409328151027368e-06
97,3.5582690834744385e-06
98,2.6994140673157445e-05
99,0.00010437602936392986
100,0.0003207038549979038
101,6.533604754832639e-05
102,3.676867559839799e-06
103,5.900300139374646e-05
104,6.18767261141093e-05
105,1.0629501438999963e-05
106,3.0507564310911226e-05
107,5.026637778990692e-07
108,2.104950826122736e-06
109,1.940246610861836e-05
110,1.7184699743281965e-06
111,0.0004483692049715887
112,1.44566498647973e-05
113,4.642252204058599e-05
114,1.0733383893827607e-05
115,3.4262977585209628e-06
116,2.9208377628027503e-05
117,0.00023029119722163367
118,7.923361224698087e-06
119,0.0001158921557365923
120,0.0003467856328692142
121,1.0267411102200693e-05
122,8.311626052836231e-06
123,6.598877100710427e-07
124,1.151198088005322e-05
125,4.8915329644615654e-06
126,2.018352060026858e-06
127,2.26280239051118e-05
128,1.1791931314656532e-05
129,6.7474981874175615e-06
130,5.468261888331293e-06
131,5.2688296816407133e-05
132,1.9544931448110053e-05
133,2.4563986531333984e-06
134,2.3295722212148724e-05
135,1.564421960488807e-05
136,0.00018019370737699925
137,6.587169828888832e-05
138,5.618287665500155e-06
139,9.535118883508555e-07
140,5.458828514307696e-06
141,2.509400646124025e-06
