session_id,target
1,3.3370456196455073e-06
2,3.98197146147976e-06
3,0.0001128543048133981
4,3.1976012768299344e-06
5,3.1070783100738585e-05
6,5.725005155531836e-06
7,7.490428502918717e-06
8,1.4760298678160235e-06
9,1.27644738121745e-05
10,4.2583240262285845e-05
11,9.157357129878229e-05
12,2.0791301013897268e-05
13,5.150823845963837e-06
14,0.06286289195894158
15,1.5405334419971329e-06
16,0.0005760702990221535
17,4.4552396090489044e-06
18,3.0014616577424304e-06
19,0.0003189980399811206
20,2.1973992760204205e-06
21,0.0016625359202729574
22,2.368450295696995e-05
23,4.902188018915983e-05
24,1.1875931003519757e-06
25,0.00039543818434390084
26,5.264483346954885e-06
27,1.8140128999385032e-06
28,1.6443278333120205e-05
29,0.0006147284326825503
30,0.007134344125959433
31,0.0030809913236091524
32,0.005927859397053957
33,1.8492534526640742e-05
34,2.2679594649754843e-05
35,0.0015279196403784547
36,8.046897826919554e-05
37,7.444626154562579e-07
38,8.454232734761065e-06
39,0.00011388194050516386
40,6.357050989075329e-07
41,2.8608705721598948e-05
42,0.00037948515791332775
43,4.852388027183354e-06
44,7.189774314058387e-05
45,0.8423153295657914
46,4.354627063443417e-06
47,1.689581795729661e-05
48,1.2979326049902711e-05
49,6.303351880869179e-05
50,3.0660368106131806e-06
51,2.2702712624823498e-05
52,0.00018523300107626303
53,0.000509983374418548
54,1.7557362597550396e-06
55,0.0007137474829317209
56,1.9582378785495445e-06
57,1.501239355733579e-06
58,1.528147014842384e-06
59,2.892975425133187e-05
60,9.77455487340295e-06
61,2.968087619405005e-06
62,8.850185329736932e-06
63,2.508516885922555e-05
64,9.802040061318198e-05
65,7.879434180237113e-06
66,3.35189351181688e-06
67,1.1336592435315654e-06
68,0.002062706069820311
69,0.06745331380891612
70,7.098610236314763e-07
71,0.0007436877765300031
72,9.368022416254081e-05
73,2.142136463713194e-05
74,2.090167688391788e-05
75,2.1693529594958227e-05
76,2.468707403956183e-05
77,0.00015394964584071921
78,1.0864121456889178e-05
79,8.032596577587019e-05
80,8.835951367461313e-07
81,2.398031812938482e-05
82,1.455836486883185e-06
83,3.8030634902476737e-06
84,0.9933325221011204
85,0.0001194720967503408
86,1.0847196201636255e-05
87,3.474840911400164e-05
88,2.9969655337314716e-05
89,5.92834605382625e-05
90,0.0012238278036354909
91,4.628092684753705e-06
92,6.5910319115744e-07
93,0.00015680934075636895
94,1.915957036952741e-06
95,8.635324032390167e-05
96,3.98197146147976e-06
97,8.71400733357045e-06
98,6.916220466570626e-06
99,8.88259073846787e-06
100,0.00011997132207873032
101,8.093204153533233e-05
102,3.993220477066573e-05
103,5.152433854594574e-06
104,8.731693290750183e-05
105,4.721280314573564e-05
106,2.1034310912926015e-06
107,9.644522343276156e-07
108,4.607367794570406e-06
109,2.0848454319458848e-05
110,1.7713220829067887e-06
111,8.849666078067576e-05
112,3.0328176604742744e-05
113,0.00011879850292488503
114,2.4336536385065446e-06
115,1.7010233171359669e-06
116,9.960164068164903e-06
117,1.7239273485075253e-05
118,1.4361943452221797e-06
119,8.264785352444265e-06
120,0.00028787887693603164
121,6.377305057469688e-07
122,4.696368900171343e-06
123,4.6605077442679277e-07
124,7.771188293250489e-05
125,5.963413678228556e-05
126,3.6212954951436414e-06
127,3.894484808600839e-05
128,3.2426102450755247e-06
129,2.446543430823376e-06
130,4.548035049552365e-05
131,0.00037122635834553554
132,0.0001943959000917907
133,1.0198200991172488e-05
134,4.5263544814185214e-06
135,1.1837961733189936e-05
136,4.737146455162349e-05
137,1.160287277833313e-05
138,2.2854280466993295e-06
139,3.83711470451618e-06
140,2.462277948050525e-06
141,3.98197146147976e-06
142,3.100352441613212e-06
143,1.994595077612413e-06
144,6.905464440738827e-06
145,3.5367264737491635e-06
146,1.6353562872691403e-05
147,3.010078624421025e-05
148,0.000432339065666114
149,3.1406979325218e-05
150,0.0009097821234790726
151,6.671269624390962e-07
152,0.0013553987419068576
153,4.748194825228001e-06
154,1.3331707473535003e-05
155,0.00011747125939137161
156,1.1295747631915862e-05
157,2.319271671512492e-05
158,0.00034597618459445236
159,6.932538990142529e-05
160,4.213959351224997e-06
161,0.000416021104670285
162,0.00020723302507146446
163,5.724761542119683e-06
164,0.000149271873661331
165,1.501252453111812e-06
166,2.995554375661185e-06
167,5.711057218821377e-05
168,3.23805532763545e-05
169,0.00012025308478358665
170,6.155398089777664e-05
171,0.00010197047155853061
172,6.0668238956835065e-06
173,0.00014023135381710725
174,1.8644862166732147e-06
175,0.9917813961510787
176,6.4277199522107e-06
177,0.0019624100456534783
178,0.0002882932386343738
179,3.8976073705075145e-05
180,3.44509493067951e-05
181,3.095803505235928e-05
182,0.00026684786648305557
183,4.6316239106665203e-07
184,4.136417162987375e-05
185,5.547760426992359e-06
186,0.0005282971643233638
187,1.596084001469811e-06
188,4.633224257061544e-06
189,9.353120478259009e-05
190,1.1674167554576332e-05
191,5.191475469122735e-06
192,8.933615945607404e-07
193,0.0004968020236802587
194,0.00010890049877192703
195,5.056391334847692e-06
196,1.050650711317535e-05
197,2.3708447023905715e-06
198,4.294734381866274e-05
199,1.1219675819338052e-06
200,3.6694656496980894e-06
201,3.9063930624563836e-05
202,0.0933580938574964
203,3.895282639728937e-06
204,8.769838586688996e-07
205,0.0005240024612350881
206,2.9523072415493004e-06
207,4.382943710614253e-05
208,0.0012169085777021767
209,8.125596851476077e-07
210,0.002585840360985755
211,4.345354293766409e-06
212,0.0009108245516616693
213,5.796108903516153e-07
214,1.0463106013363577e-05
215,0.0003412251452484798
216,0.00026152961339242337
217,0.03282966025264617
218,0.00045660658958644854
219,0.00020378932340678785
220,2.0740996535517925e-06
221,2.4901724744972275e-05
222,3.7058294887758944e-06
223,0.00011286226121351136
224,0.0002624728473322444
225,0.0018200887416053304
226,2.5032156220796177e-05
227,7.647495377544203e-05
228,6.901166230139232e-07
229,3.0436608398996135e-05
230,8.859248605650046e-06
231,1.4089805532911731e-06
232,8.411638370125633e-07
233,1.2757446431762523e-06
234,8.902037388269595e-05
235,4.805760258470861e-06
236,9.131768100186725e-06
237,1.9537197141712685e-06
238,7.490428502918717e-06
239,3.467257452088923e-05
240,0.0002632544334359332
241,5.3980762728565604e-05
242,3.636195891695027e-06
243,1.5179238316974355e-06
244,1.7640605276251728e-06
245,9.941399454074143e-06
246,1.3630618282853812e-06
247,0.0030425530322640442
248,0.0001357609624821021
249,7.709327971313677e-05
250,2.9708445372191882e-05
251,0.0007254573782990842
252,1.222636617013005e-06
253,1.5951087799763687e-06
254,0.0044172589360726815
255,2.379614166483339e-06
256,6.461710025686864e-05
257,1.1057134565500015e-06
258,3.518898181833399e-05
259,6.68478681958081e-05
260,0.00039217762521275175
261,7.898506820321707e-05
262,0.0024943143034053725
263,2.4809560086496505e-05
264,4.174654257628721e-05
265,6.162397866215064e-06
266,1.5166446383139027e-06
267,0.00022573956027410413
268,7.124478559701582e-05
269,6.467682347136361e-06
270,2.0569344170731464e-05
271,3.12853913230718e-06
272,1.5104172756404573e-05
273,4.148712637109962e-06
274,0.0002891275031872753
275,0.0013738295201172308
